N de inscripcion;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios;Año_alta;Mes_alta
CV-VUT0476270-A;Vivienda 476270-A;ALICANTE/ALACANT;TORREVIEJA;03182;AV DIEGO RAMIREZ PASTOR, 272, Es:1 Pl:00 Pt:06;;2019-05-30;5066506YH0056N0008LQ;;N;57.0;4;N;2.0;4;0.0;0;2.0;2019;5
CV-VUT0476271-A;Vivienda 476271-A;ALICANTE/ALACANT;TORREVIEJA;03184;CL CESAR RODRIGUEZ MATEO, 3M, Bloque:2 Es:10 Pl:00 Pt:318;;2019-05-30;2586901YH0028N0026HS;;N;57.0;4;N;2.0;4;0.0;0;2.0;2019;5
CV-VUT0474387-A;Vivienda 474387-A;ALICANTE/ALACANT;TORREVIEJA;03185;CL JUAN SEBASTIAN-ELCANO, 1, Es:3 Pl:05 Pt:BD;;2019-03-11;1738115YH0013N0072SM;;N;70.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474390-A;Vivienda 474390-A;ALICANTE/ALACANT;TORREVIEJA;03188;AV ALEMANIA-MATA, 40, Es:4 Pl:00 Pt:B;;2019-03-11;6009903YH0160N0040UB;;N;95.0;5;N;2.0;4;1.0;1;3.0;2019;3
CV-VUT0474410-A;Vivienda 474410-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL MOLINOS LOS, 9, Es:1 Pl:01 Pt:05;;2019-03-11;3465610YH0036N0022MQ;;N;57.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474411-A;Vivienda 474411-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL GOLETA, 32, Es:5 Pl:03 Pt:10;;2019-03-11;5065602YH0056N0292XK;;N;40.0;2;N;1.0;2;0.0;0;1.0;2019;3
CV-VUT0477722-A;Vivienda 477722-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL SAN EMIGDIO, 37, Es:1 Pl:05 Pt:B;;2019-07-22;3667813YH0036N0046QL;;N;68.0;2;N;1.0;2;0.0;0;1.0;2019;7
CV-VUT0477725-A;Vivienda 477725-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL CALAS BLANCAS D, 8, Es:8 Pl:01 Pt:17;;2019-07-22;4669608YH0046N0017QE;;N;43.0;2;N;1.0;2;0.0;0;1.0;2019;7
CV-VUT0477726-A;Vivienda 477726-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV PACIFICO, 6, Es:1 Pl:02 Pt:07;;2019-07-22;1842605YH0014S0124TK;;N;62.0;4;N;2.0;4;0.0;0;2.0;2019;7
CV-VUT0474897-A;Vivienda 474897-A;ALICANTE/ALACANT;TORREVIEJA;03180;CO SAN ESTEBAN, 1W, Es:2 Pl:02 Pt:C;;2019-04-02;4162401YH0046S0040KW;;N;81.0;6;N;3.0;6;0.0;0;3.0;2019;4
CV-VUT0470356-A;Vivienda 470356-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR PUNTA PRIMA, 2A, Es:11 Pl:01 Pt:262;;2018-08-21;1423802YH0012S0264UG;;N;129.0;4;N;2.0;4;0.0;0;2.0;2018;8
CV-VUT0470357-A;Vivienda 470357-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV DOCTOR GREGORIO MARAÑON, 15, Es:1 Pl:05 Pt:B;;2018-08-21;3259201YH0035N0062TS;;N;83.0;4;N;2.0;4;0.0;0;2.0;2018;8
CV-VUT0470358-A;Vivienda 470358-A;ALICANTE/ALACANT;TORREVIEJA;03185;AV DOCTOR GREGORIO MARAÑON, 40, Es:1 Pl:01 Pt:DR;;2018-08-21;2859702YH0025N0003QD;;N;126.0;6;N;3.0;6;0.0;0;3.0;2018;8
CV-VUT0477883-A;Vivienda 477883-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL HELENA, 2A, Es:1 Pl:05 Pt:J;;2019-07-29;5590505YH0059S0081WJ;;N;76.0;4;N;2.0;4;0.0;0;2.0;2019;7
CV-VUT0475781-A;Vivienda 475781-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL GOLETA, 39, Es:2 Pl:04 Pt:05;;2019-05-13;5066106YH0056N0137EQ;;N;49.0;4;N;2.0;4;0.0;0;2.0;2019;5
CV-VUT0475782-A;Vivienda 475782-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR LAGO JARDIN, 2, Es:L Pl:01 Pt:85;;2019-05-13;9248201XH9094N0185JL;;N;37.0;2;N;1.0;2;0.0;0;1.0;2019;5
CV-VUT0475784-A;Vivienda 475784-A;ALICANTE/ALACANT;TORREVIEJA;03185;CL POSEIDON, 2, Bloque:2A Es:2 Pl:07 Pt:01;;2019-05-13;1624603BC4849S0220AX;;N;91.0;6;N;3.0;6;0.0;0;3.0;2019;5
CV-VUT0473129-A;Vivienda 473129-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL FELIX RODRIGUEZ DE LA FUE, 8, Es:1 Pl:04 Pt:14;;2019-01-14;4764602YH0046S0112RO;;N;53.0;2;N;1.0;2;0.0;0;1.0;2019;1
CV-VUT0473130-A;APARTAMENTO LA LOMA;ALICANTE/ALACANT;TORREVIEJA;03180;CL LOMA LA, 67, Es:1 Pl:01 Pt:B;;2019-01-14;4665505YH0046N0006AK;;N;58.0;2;N;1.0;2;0.0;0;1.0;2019;1
CV-VUT0473131-A;Vivienda 473131-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL GASES LOS, 50, Es:1 Pl:02 Pt:15;;2019-01-14;5066701YH0056N0083PY;;N;36.0;2;N;1.0;2;0.0;0;1.0;2019;1
CV-VUT0474702-A;Vivienda 474702-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV DOCTOR GREGORIO MARAÑON, 39, Es:3 Pl:09 Pt:B;;2019-03-25;2856401YH0025N0148QE;;N;94.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474704-A;Vivienda 474704-A;ALICANTE/ALACANT;TORREVIEJA;03180;RB JUAN MATEO GARCIA, 73, Pl:01 Pt:01;;2019-03-25;3865243YH0036N0046WL;;N;80.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474705-A;Vivienda 474705-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL MAR BALTICO, 31, Es:1 Pl:03 Pt:A;;2019-03-25;5366404YH0056N0010KM;;N;56.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0474707-A;Vivienda 474707-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL FRAGATA, 1, Es:1 Pl:04 Pt:J;;2019-03-25;4861506YH0046S0088LG;;N;72.0;5;N;2.0;4;1.0;1;3.0;2019;3
CV-VUT0474708-A;Vivienda 474708-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL BERGANTIN, 34A, Es:1 Pl:03 Pt:01;;2019-03-25;5066106YH0056N0067ZL;;N;47.0;3;N;1.0;2;1.0;1;2.0;2019;3
CV-VUT0474605-A;Vivienda 474605-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL JOVEN PURA, 10, Es:1 Pl:00 Pt:25;;2019-03-20;3967601YH0036N0077WK;;N;43.0;2;N;1.0;2;0.0;0;1.0;2019;3
CV-VUT0474607-A;Vivienda 474607-A;ALICANTE/ALACANT;TORREVIEJA;03188;CL PUERTO ROMANO, 6, Es:1 Pl:02 Pt:20;;2019-03-20;6119905YH0161N0044PK;;N;87.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474608-A;Vivienda 474608-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR MAR AZUL-ELISEOS PLAYAS, 1, Es:C Pl:-1 Pt:10;;2019-03-20;1738101YH0013N0218ZH;;N;36.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0474609-A;Vivienda 474609-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV ROENTGEN, 6, Bloque:21 Es:1 Pl:02 Pt:03;;2019-03-20;5571701YH0057S0012XR;;N;71.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0474610-A;Vivienda 474610-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL CIUDAD REAL, 42, Es:2 Pl:03 Pt:03;;2019-03-20;5993102YH0059S0090JM;;N;52.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0472834-A;Vivienda 472834-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL MARIA SAN GIL NOAIN, 1, Es:4 Pl:00 Pt:06;;2018-12-21;4585304YH0048N0196ME;;N;85.0;2;N;1.0;2;0.0;0;1.0;2018;12
CV-VUT0472835-A;Vivienda 472835-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL MARIA SAN GIL NOAIN, 1, Es:4 Pl:00 Pt:12;;2018-12-21;4585304YH0048N0202TI;;N;85.0;2;N;1.0;2;0.0;0;1.0;2018;12
CV-VUT0477727-A;Vivienda 477727-A;ALICANTE/ALACANT;TORREVIEJA;03185;CL GUARDAMAR, 6, Es:1 Pl:+1 Pt:02;;2019-07-22;2858906YH0025N0033GA;;N;80.0;4;N;2.0;4;0.0;0;2.0;2019;7
CV-VUT0475430-A;Vivienda 475430-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL FRAGATA, 46B, Es:1 Pl:02 Pt:25;;2019-04-29;4867702YH0046N0052JE;;N;53.0;4;N;2.0;4;0.0;0;2.0;2019;4
CV-VUT0475432-A;Vivienda 475432-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL FRAGATA, 46B, Es:1 Pl:02 Pt:28;;2019-04-29;4867702YH0046N0055BY;;N;57.0;4;N;2.0;4;0.0;0;2.0;2019;4
CV-VUT0475437-A;Vivienda 475437-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR PUNTA PRIMA, 2A, Es:3 Pl:02 Pt:56;;2019-04-29;1423802YH0012S0057BT;;N;145.0;2;N;1.0;2;0.0;0;1.0;2019;4
CV-VUT0475439-A;Vivienda 475439-A;ALICANTE/ALACANT;TORREVIEJA;03183;RD JOSE SAMPER GARCIA, 53, Es:1 Pl:01 Pt:27;;2019-04-29;5794207YH0059S0027XR;;N;59.0;2;N;1.0;2;0.0;0;1.0;2019;4
CV-VUT0475443-A;Vivienda 475443-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL MALDONADO, 49, Pl:03 Pt:07;;2016-07-21;3566801YH0036N0021LM;;N;84.0;4;N;2.0;4;0.0;0;2.0;2016;7
CV-VUT0472199-A;Vivienda 472199-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL ORIHUELA, 32, Es:1 Pl:02 Pt:B;;2018-11-23;3460917YH0036S0015MT;;N;41.0;2;N;1.0;2;0.0;0;1.0;2018;11
CV-VUT0473250-A;Vivienda 473250-A;ALICANTE/ALACANT;TORREVIEJA;03185;UR CEÑUELA LA I, 10R, Es:3 Pl:01 Pt:122;;2019-01-18;0529501YH0002N0132GM;;N;70.0;2;N;1.0;2;0.0;0;1.0;2019;1
CV-VUT0474331-A;Vivienda 474331-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL VERTA VONN SUTTER, 48, Es:2 Pl:01 Pt:7D;;2019-03-08;5577401YH0057N0013KB;;N;95.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474332-A;Vivienda 474332-A;ALICANTE/ALACANT;TORREVIEJA;03183;UR CASA PICHON, 3M, Es:3 Pl:01 Pt:E;;2019-03-08;5080201YH0058S0017IE;;N;80.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0477323-A;Vivienda 477323-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL GOLETA, 47, Es:1 Pl:01 Pt:14;;2019-07-08;5066301YH0056N0054BO;;N;34.0;2;N;1.0;2;0.0;0;1.0;2019;7
CV-VUT0477325-A;Vivienda 477325-A;ALICANTE/ALACANT;TORREVIEJA;03180;RB JUAN MATEO GARCIA, 67, Es:1 Pl:02 Pt:E;;2019-07-08;3864144YH0036S0015ET;;N;62.0;2;N;1.0;2;0.0;0;1.0;2019;7
CV-VUT0477208-A;Vivienda 477208-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV EUROPEOS LOS, 63, Es:4 Pl:02 Pt:03;;2019-07-03;5607901YH0150N0379EO;;N;43.0;2;N;1.0;2;0.0;0;1.0;2019;7
CV-VUT0476482-A;Vivienda 476482-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL RAMON GALLUD, 155, Es:T Pl:OD Pt:OS;;2019-06-07;4461123YH0046S0001WZ;;N;156.0;5;N;2.0;4;1.0;1;3.0;2019;6
CV-VUT0474416-A;Vivienda 474416-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV MARINEROS DE LOS, 15, Es:5 Pl:02 Pt:B;;2019-03-11;5059401YH0055N0201KY;;N;99.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474418-A;Vivienda 474418-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR CALA DORADA, 1, Es:C Pl:02 Pt:43;;2019-03-11;1025601YH0012N0041OU;;N;113.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474420-A;Vivienda 474420-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR MAR AZUL-ELISEOS PLAYAS, 2, Es:2 Pl:03 Pt:34;;2019-03-11;1738101YH0013N0081AY;;N;76.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0474429-A;Vivienda 474429-A;ALICANTE/ALACANT;TORREVIEJA;03186;UR LAGO JARDIN, 4, Es:4 Pl:00 Pt:60;;2019-03-11;9251703XH9095S0060PX;;N;36.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0470755-A;Vivienda 470755-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL LOMA LA, 78, Es:2 Pl:01 Pt:08;;2018-09-21;4865807YH0046N0043RB;;N;64.0;4;N;2.0;4;0.0;0;2.0;2018;9
CV-VUT0474176-A;Vivienda 474176-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL DELFIN DEL-MATA, 3, Es:B Pl:00 Pt:C;;2019-02-28;5812404YH0151S0044GX;;N;72.0;2;N;1.0;2;0.0;0;1.0;2019;2
CV-VUT0476210-A;Vivienda 476210-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL TORREVEJENSES AUSENTES, 35, Es:T Pl:OD Pt:OS;;2019-05-28;4059619YH0045N0001RL;;N;132.0;7;N;3.0;6;1.0;1;4.0;2019;5
CV-VUT0476239-A;Vivienda 476239-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL SAN PASCUAL, 224, Es:1 Pl:01 Pt:E;;2019-05-29;5064505YH0056S0031FM;;N;46.0;2;N;1.0;2;0.0;0;1.0;2019;5
CV-VUT0475039-A;Vivienda 475039-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL TOMILLO DEL, 33, Es:3 Pl:02 Pt:13;;2019-04-08;3767516YH0036N0544ZO;;N;67.0;4;N;2.0;4;0.0;0;2.0;2019;4
CV-VUT0476720-A;Vivienda 476720-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL CONCORDIA, 124, Es:1 Pl:02 Pt:01;;2019-06-12;4863103YH0046S0016RP;;N;65.0;2;N;1.0;2;0.0;0;1.0;2019;6
CV-VUT0476721-A;Vivienda 476721-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL VIRGEN DE LA PALOMA, 39, Pl:03 Pt:4;;2019-06-12;4663112YH0046S0013WU;;N;74.0;4;N;2.0;4;0.0;0;2.0;2019;6
CV-VUT0473793-A;Vivienda 473793-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR LOMAS MAR ALTAS, 6, Es:1 Pl:01 Pt:13;;2019-02-12;5892303YH0059S0103ES;;N;41.0;4;N;2.0;4;0.0;0;2.0;2019;2
CV-VUT0474532-A;Vivienda 474532-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL EMILIO LOS, 71, Es:1 Pl:02 Pt:E2;;2019-03-14;4471607YH0047S0027PS;;N;36.0;2;N;1.0;2;0.0;0;1.0;2019;3
CV-VUT0474152-A;Vivienda 474152-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL MANUEL GALIAN (MANOLIN), 8, Es:1 Pl:01 Pt:15;;2019-02-27;4766401YH0046N0015BQ;;N;53.0;5;N;2.0;4;1.0;1;3.0;2019;2
CV-VUT0474159-A;Vivienda 474159-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL GASES LOS, 6B, Es:1 Pl:04 Pt:02;;2019-02-28;4465617YH0046N0036KH;;N;62.0;4;N;2.0;4;0.0;0;2.0;2019;2
CV-VUT0474182-A;Vivienda 474182-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL MARIA SAN GIL NOAIN, 1, Es:4 Pl:01 Pt:19;;2019-02-28;4585304YH0048N0209SG;;N;86.0;2;N;1.0;2;0.0;0;1.0;2019;2
CV-VUT0474183-A;Vivienda 474183-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL MARIA SAN GIL NOAIN, 1, Es:4 Pl:01 Pt:24;;2019-02-28;4585304YH0048N0214FJ;;N;83.0;2;N;1.0;2;0.0;0;1.0;2019;2
CV-VUT0474184-A;Vivienda 474184-A;ALICANTE/ALACANT;TORREVIEJA;03188;AV DANESES, 10, Es:4 Pl:01 Pt:C;;2019-02-28;5812404YH0151S0088QI;;N;81.0;2;N;1.0;2;0.0;0;1.0;2019;2
CV-VUT0474187-A;Vivienda 474187-A;ALICANTE/ALACANT;TORREVIEJA;03188;AV DANESES, 10, Es:4 Pl:07 Pt:A;;2019-02-28;5812404YH0151S0110HM;;N;80.0;2;N;1.0;2;0.0;0;1.0;2019;2
CV-VUT0474193-A;Vivienda 474193-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL DOÑA SINFOROSA, 8, Es:1 Pl:05 Pt:E;;2019-02-28;2859701YH0025N0037JG;;N;108.0;6;N;3.0;6;0.0;0;3.0;2019;2
CV-VUT0477474-A;Vivienda 477474-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV DIEGO RAMIREZ PASTOR, 221, Es:1 Pl:05 Pt:08;;2019-07-11;4065402YH0046N0070WG;;N;43.0;4;N;2.0;4;0.0;0;2.0;2019;7
CV-VUT0475960-A;Vivienda 475960-A;ALICANTE/ALACANT;TORREVIEJA;03183;AV TENERIFE, 10M, Es:10 Pl:00 Pt:40;;2019-05-17;5175401YH0057N0041DH;;N;88.0;6;N;3.0;6;0.0;0;3.0;2019;5
CV-VUT0475961-A;Vivienda 475961-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL SIBELIUS, 14, Es:T Pl:OD Pt:OS;;2019-05-17;2599221YH0029N0001UP;;N;136.0;6;N;3.0;6;0.0;0;3.0;2019;5
CV-VUT0475968-A;Vivienda 475968-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV DANESES, 10, Es:4 Pl:07 Pt:B;;2019-05-17;5812404YH0151S0111JQ;;N;81.0;4;N;2.0;4;0.0;0;2.0;2019;5
CV-VUT0475969-A;Vivienda 475969-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV DANESES, 10, Es:4 Pl:07 Pt:C;;2019-05-17;5812404YH0151S0112KW;;N;81.0;4;N;2.0;4;0.0;0;2.0;2019;5
CV-VUT0477302-A;Vivienda 477302-A;ALICANTE/ALACANT;TORREVIEJA;03188;CL PUERTO ROMANO DEL, 3, Es:E2 Pl:03 Pt:10;;2019-07-08;6019401YH0161N0217LY;;N;81.0;4;N;2.0;4;0.0;0;2.0;2019;7
CV-VUT0473821-A;Vivienda 473821-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL MAESTRO QUINO, 230, Es:1 Pl:00 Pt:47;;2019-02-12;1846301YH0014N0048GW;;N;79.0;4;N;2.0;4;0.0;0;2.0;2019;2
CV-VUT0473903-A;Vivienda 473903-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL FINLANDIA, 3, Es:4 Pl:03 Pt:01;;2019-02-14;5266906YH0056N0232JX;;N;83.0;6;N;3.0;6;0.0;0;3.0;2019;2
CV-VUT0473905-A;Vivienda 473905-A;ALICANTE/ALACANT;TORREVIEJA;03185;AV DESIDERIO RODRIGUEZ, 5, Es:1 Pl:00 Pt:A;;2019-02-14;2351701YH0025S0001DL;;N;79.0;6;N;3.0;6;0.0;0;3.0;2019;2
CV-VUT0473957-A;Vivienda 473957-A;ALICANTE/ALACANT;TORREVIEJA;03180;CR TORREJON EL, 2F, Es:2 Pl:02 Pt:19;;2019-02-18;5991802YH0059S0013TH;;N;30.0;2;N;1.0;2;0.0;0;1.0;2019;2
CV-VUT0473958-A;;ALICANTE/ALACANT;TORREVIEJA;03180;CL PALANGRE DE, 17, Es:1 Pl:03 Pt:03;;2019-02-18;5165608YH0056N0042RM;3,06E+12;N;58.0;4;N;2.0;4;0.0;0;2.0;2019;2
CV-VUT0472204-A;Vivienda 472204-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR SAN JOSE SECTOR 10, 9, Es:5 Pl:00 Pt:32;;2018-11-26;3368701YH0036N0032EI;;N;75.0;6;N;3.0;6;0.0;0;3.0;2018;11
CV-VUT0475995-A;Vivienda 475995-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR TORRETA III-LAGO SAL, 1B, Es:4 Pl:00 Pt:F2;;2019-05-20;2290201YH0029S0152FA;;N;47.0;4;N;2.0;4;0.0;0;2.0;2019;5
CV-VUT0474709-A;Vivienda 474709-A;ALICANTE/ALACANT;TORREVIEJA;03182;PS JUAN APARICIO, 5, Es:1 Pl:07 Pt:E;;2019-03-25;4157205YH0045N0066PB;;N;76.0;6;N;3.0;6;0.0;0;3.0;2019;3
CV-VUT0474711-A;Vivienda 474711-A;ALICANTE/ALACANT;TORREVIEJA;03181;CL SAN JULIAN, 43, Es:2 Pl:01 Pt:01;;2019-03-25;3064903YH0036S0026UD;;N;44.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0474756-A;Vivienda 474756-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR PUNTA PRIMA, 2A, Es:12 Pl:03 Pt:304;;2019-03-26;1423802YH0012S0306HQ;;N;112.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0471532-A;Vivienda 471532-A;ALICANTE/ALACANT;TORREVIEJA;03183;AV ROENTGEN, 5, Es:1 Pl:11 Pt:10;;2018-11-02;5570101YH0057S0129PZ;;N;86.0;4;N;2.0;4;0.0;0;2.0;2018;11
CV-VUT0472809-A;Vivienda 472809-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL TIMONEL, 3, Es:1 Pl:06 Pt:B;;2018-12-20;5060403YH0056S0028KM;;N;73.0;6;N;3.0;6;0.0;0;3.0;2018;12
CV-VUT0473005-A;Vivienda 473005-A;ALICANTE/ALACANT;TORREVIEJA;03182;AV PURISIMA DE LA, 0, Es:1 Pl:05 Pt:23;;2019-01-07;4961102YH0046S0026UJ;;N;82.0;4;N;2.0;4;0.0;0;2.0;2019;1
CV-VUT0474850-A;Vivienda 474850-A;ALICANTE/ALACANT;TORREVIEJA;03188;CL GUADALAJARA, 5, Es:1 Pl:01 Pt:0I;;2019-04-01;5993104YH0059S0011EF;;N;38.0;2;N;1.0;2;0.0;0;1.0;2019;4
CV-VUT0474855-A;Vivienda 474855-A;ALICANTE/ALACANT;TORREVIEJA;03182;CL BERGANTIN, 42, Es:1 Pl:01 Pt:13;;2019-04-01;5067201YH0056N0032TH;;N;61.0;5;N;2.0;4;1.0;1;3.0;2019;4
CV-VUT0474726-A;Vivienda 474726-A;ALICANTE/ALACANT;TORREVIEJA;03183;CL DOROTEA, 72, Es:14 Pl:02 Pt:D;;2019-03-25;4270403YH0047S0024BO;;N;66.0;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0474729-A;Vivienda 474729-A;ALICANTE/ALACANT;TORREVIEJA;03181;C MERIDIANO, 8-A;;2019-03-25;4983304YH0048S0002EP;;N;;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0474730-A;Vivienda 474730-A;ALICANTE/ALACANT;TORREVIEJA;03188;AV DE HOLANDA, 43 Bl:4 Pl:5 Pt:2;;2019-03-25;5805403YH0150N0454TH;;N;;4;N;2.0;4;0.0;0;2.0;2019;3
CV-VUT0477760-A;Vivienda 477760-A;ALICANTE/ALACANT;TORREVIEJA;03180;AV TORREBLANCA, 18, Es:B Pl:04 Pt:04;;2019-07-23;5496303YH0059N0050GP;;N;63.0;4;N;2.0;4;0.0;0;2.0;2019;7
CV-VUT0475805-A;Vivienda 475805-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL DIEGO PUERTA, 0, Es:1 Pl:00 Pt:193;;2019-05-13;2088101YH0018N0181TW;;N;44.0;2;N;1.0;2;0.0;0;1.0;2019;5
CV-VUT0475808-A;Vivienda 475808-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL SANTA PETRA, 52, Pl:04 Pt:01;;2019-05-13;4372105YH0047S0011KX;;N;71.0;4;N;2.0;4;0.0;0;2.0;2019;5
CV-VUT0475043-A;Vivienda 475043-A;ALICANTE/ALACANT;TORREVIEJA;03184;CL EMILIA PARDO BAZAN,, Es:2 Pl:00 Pt:33;;2019-04-08;2969601YH0026N0096SR;;N;98.0;4;N;2.0;4;0.0;0;2.0;2019;4
CV-VUT0475044-A;Vivienda 475044-A;ALICANTE/ALACANT;TORREVIEJA;03180;UR PUNTA PRIMA, 7A, Es:1 Pl:02 Pt:B;;2019-04-08;1226701YH0012N0144ID;;N;156.0;4;N;2.0;4;0.0;0;2.0;2019;4
CV-VUT0477420-A;Vivienda 477420-A;ALICANTE/ALACANT;TORREVIEJA;03188;UR PARQUE MAR 4, 1, Es:3 Pl:01 Pt:03;;2019-07-09;5501402YH0150S0046YU;;N;37.0;2;N;1.0;2;0.0;0;1.0;2019;7
CV-VUT0472353-A;Vivienda 472353-A;ALICANTE/ALACANT;TORREVIEJA;03180;RD JOSE SAMPER GARCIA, 65, Es:3 Pl:00 Pt:17;;2018-12-04;5794201YH0059S0047TK;;N;65.0;4;N;2.0;4;0.0;0;2.0;2018;12
CV-VUT0473578-A;Vivienda 473578-A;ALICANTE/ALACANT;TORREVIEJA;03184;CL SALVADOR DALI, 60A, Es:1 Pl:00 Pt:01;;2019-02-01;3395709YH0039N0001TF;;N;127.0;4;N;2.0;4;0.0;0;2.0;2019;2
CV-VUT0474985-A;Vivienda 474985-A;ALICANTE/ALACANT;TORREVIEJA;03183;RD JOSE SAMPER GARCIA, 1C, Pl:05 Pt:V;;2019-04-04;5590507YH0059S0042HD;;N;119.0;6;N;3.0;6;0.0;0;3.0;2019;4
CV-VUT0474479-A;Vivienda 474479-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL LOMA LA, 67, Es:1 Pl:04 Pt:B;;2019-03-13;4665505YH0046N0024MU;;N;58.0;2;N;1.0;2;0.0;0;1.0;2019;3
CV-VUT0474482-A;Vivienda 474482-A;ALICANTE/ALACANT;TORREVIEJA;03185;UR PUNTA PRIMA, 6A, Bloque:1 Es:8 Pl:01 Pt:B;;2019-03-13;1225801YH0012N0153DL;;N;75.0;2;N;1.0;2;0.0;0;1.0;2019;3
CV-VUT0475891-A;Vivienda 475891-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL CALERA LA, 20, Es:4 Pl:01 Pt:15;;2019-05-15;4467201YH0046N0193YS;;N;58.0;4;N;2.0;4;0.0;0;2.0;2019;5
CV-VUT0475893-A;Vivienda 475893-A;ALICANTE/ALACANT;TORREVIEJA;03180;CL CALERA LA, 20, Es:4 Pl:01 Pt:26;;2019-05-15;4467201YH0046N0204HX;;N;60.0;4;N;2.0;4;0.0;0;2.0;2019;5
